,transactionType,datetime_transaction,transactionType,transactionAmount,merchantName,isFraud,accountNumber
580335,PURCHASE,2016-01-27 00:53:20,PURCHASE,39.5,Renaissance Hotel,False,882815134
580336,PURCHASE,2016-01-27 01:22:29,PURCHASE,679.42,alibaba.com,False,882815134
580337,REVERSAL,2016-01-27 02:15:07,REVERSAL,16.67,Hilton Hotels,False,882815134
580338,PURCHASE,2016-01-27 02:21:20,PURCHASE,82.2,Hilton Hotels,False,882815134
580339,PURCHASE,2016-01-27 02:31:17,PURCHASE,182.8,Rodeway Inn,False,882815134
580340,PURCHASE,2016-01-27 02:32:43,PURCHASE,182.8,Rodeway Inn,False,882815134
580341,PURCHASE,2016-01-27 02:41:19,PURCHASE,22.75,Hilton Hotels,False,882815134
580342,PURCHASE,2016-01-27 03:03:23,PURCHASE,129.71,Rodeway Inn,False,882815134
580343,PURCHASE,2016-01-27 03:39:49,PURCHASE,174.14,Renaissance Hotel,False,882815134
580344,PURCHASE,2016-01-27 03:55:59,PURCHASE,42.51,Hilton Hotels,False,882815134
580345,PURCHASE,2016-01-27 05:34:03,PURCHASE,38.95,Hilton Hotels,False,882815134
580346,ADDRESS_VERIFICATION,2016-01-27 06:06:02,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
580347,PURCHASE,2016-01-27 07:02:30,PURCHASE,202.91,Blue Mountain Online Services,False,882815134
580348,PURCHASE,2016-01-27 07:24:22,PURCHASE,253.97,Hyatt House,False,882815134
580349,PURCHASE,2016-01-27 07:24:39,PURCHASE,345.07,Hilton Hotels,False,882815134
580350,PURCHASE,2016-01-27 09:29:47,PURCHASE,44.12,Planet Fitness,False,882815134
580351,PURCHASE,2016-01-27 09:30:22,PURCHASE,28.24,Rodeway Inn,False,882815134
580352,PURCHASE,2016-01-27 10:30:16,PURCHASE,64.52,Rodeway Inn,False,882815134
580353,PURCHASE,2016-01-27 10:31:27,PURCHASE,7.82,Fresh Flowers,False,882815134
580354,PURCHASE,2016-01-27 10:59:56,PURCHASE,43.51,Rodeway Inn,False,882815134
580355,PURCHASE,2016-01-27 11:42:55,PURCHASE,9.01,Rodeway Inn,False,882815134
580356,PURCHASE,2016-01-27 13:06:48,PURCHASE,167.08,Renaissance Hotel,False,882815134
580357,PURCHASE,2016-01-27 13:51:47,PURCHASE,44.77,Rodeway Inn,False,882815134
580358,PURCHASE,2016-01-27 13:56:46,PURCHASE,34.88,Rodeway Inn,False,882815134
580359,PURCHASE,2016-01-27 14:15:48,PURCHASE,8.26,Rodeway Inn,False,882815134
580360,PURCHASE,2016-01-27 14:39:47,PURCHASE,27.61,Rodeway Inn,False,882815134
580361,REVERSAL,2016-01-27 14:41:24,REVERSAL,149.46,Hyatt House,False,882815134
580362,PURCHASE,2016-01-27 14:49:17,PURCHASE,82.04,Renaissance Hotel,False,882815134
580363,PURCHASE,2016-01-27 16:00:51,PURCHASE,399.72,Rock Weights,False,882815134
580364,PURCHASE,2016-01-27 16:14:11,PURCHASE,29.51,Renaissance Hotel,False,882815134
580365,PURCHASE,2016-01-27 19:14:05,PURCHASE,339.25,WSC,False,882815134
580366,REVERSAL,2016-01-27 20:03:15,REVERSAL,0.0,Renaissance Hotel,False,882815134
580367,PURCHASE,2016-01-27 20:27:35,PURCHASE,40.17,amazon.com,False,882815134
580368,PURCHASE,2016-01-27 20:35:21,PURCHASE,15.29,Hyatt House,False,882815134
580369,PURCHASE,2016-01-27 20:35:23,PURCHASE,15.29,Hyatt House,False,882815134
580370,PURCHASE,2016-01-27 21:44:43,PURCHASE,16.93,Next Day eCards,False,882815134
580371,PURCHASE,2016-01-27 23:33:01,PURCHASE,110.81,Hilton Hotels,False,882815134
580372,PURCHASE,2016-01-28 00:00:28,PURCHASE,23.78,Hyatt House,False,882815134
580373,REVERSAL,2016-01-28 01:17:45,REVERSAL,1.16,Next Day Online Services,False,882815134
580374,PURCHASE,2016-01-28 02:08:05,PURCHASE,659.34,Renaissance Hotel,False,882815134
580375,PURCHASE,2016-01-28 02:21:26,PURCHASE,31.68,Renaissance Hotel,False,882815134
580376,ADDRESS_VERIFICATION,2016-01-28 02:43:41,ADDRESS_VERIFICATION,0.0,Blue Mountain Online Services,False,882815134
580377,PURCHASE,2016-01-28 03:15:07,PURCHASE,50.65,Fresh Online Services,False,882815134
580378,PURCHASE,2016-01-28 04:43:12,PURCHASE,208.43,Rodeway Inn,False,882815134
580379,PURCHASE,2016-01-28 04:53:52,PURCHASE,95.41,Renaissance Hotel,False,882815134
580380,PURCHASE,2016-01-28 05:32:15,PURCHASE,111.03,Hilton Hotels,False,882815134
580381,PURCHASE,2016-01-28 05:51:59,PURCHASE,103.82,Hilton Hotels,False,882815134
580382,PURCHASE,2016-01-28 07:47:42,PURCHASE,50.65,Rodeway Inn,False,882815134
580383,PURCHASE,2016-01-28 08:22:40,PURCHASE,188.32,Rodeway Inn,False,882815134
580384,PURCHASE,2016-01-28 09:18:01,PURCHASE,221.71,Hyatt House,False,882815134
580385,PURCHASE,2016-01-28 09:37:48,PURCHASE,16.75,Renaissance Hotel,False,882815134
580386,PURCHASE,2016-01-28 10:00:54,PURCHASE,7.96,Renaissance Hotel,False,882815134
580387,PURCHASE,2016-01-28 10:03:39,PURCHASE,34.5,Blue Mountain Online Services,False,882815134
580388,ADDRESS_VERIFICATION,2016-01-28 11:21:41,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
580389,PURCHASE,2016-01-28 11:38:12,PURCHASE,84.06,Hilton Hotels,False,882815134
580390,PURCHASE,2016-01-28 13:12:35,PURCHASE,13.33,Rodeway Inn,False,882815134
580391,PURCHASE,2016-01-28 13:22:38,PURCHASE,29.24,Rodeway Inn,False,882815134
580392,PURCHASE,2016-01-28 13:27:39,PURCHASE,71.86,Hyatt House,False,882815134
580393,PURCHASE,2016-01-28 14:41:20,PURCHASE,67.97,Fresh Online Services,True,882815134
580394,PURCHASE,2016-01-28 15:37:26,PURCHASE,445.42,Renaissance Hotel,False,882815134
580395,PURCHASE,2016-01-28 16:01:43,PURCHASE,73.74,Renaissance Hotel,False,882815134
580396,PURCHASE,2016-01-28 18:23:42,PURCHASE,139.12,Hilton Hotels,False,882815134
580397,PURCHASE,2016-01-28 18:53:19,PURCHASE,191.45,Rodeway Inn,False,882815134
580398,PURCHASE,2016-01-28 20:05:31,PURCHASE,194.39,Rodeway Inn,False,882815134
580399,PURCHASE,2016-01-28 20:38:24,PURCHASE,82.13,Renaissance Hotel,False,882815134
580400,PURCHASE,2016-01-28 21:09:48,PURCHASE,61.77,Hyatt House,False,882815134
580401,PURCHASE,2016-01-28 21:32:02,PURCHASE,126.8,Hilton Hotels,False,882815134
580402,PURCHASE,2016-01-28 21:39:51,PURCHASE,212.62,Hilton Hotels,False,882815134
580403,PURCHASE,2016-01-28 21:48:21,PURCHASE,58.5,Rodeway Inn,False,882815134
580404,PURCHASE,2016-01-28 22:03:25,PURCHASE,31.17,Renaissance Hotel,False,882815134
580405,ADDRESS_VERIFICATION,2016-01-28 22:52:51,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
580406,PURCHASE,2016-01-28 23:31:12,PURCHASE,1.31,Hyatt House,False,882815134
580407,PURCHASE,2016-01-28 23:35:45,PURCHASE,173.41,Fresh Flowers,False,882815134
580408,PURCHASE,2016-01-28 23:54:49,PURCHASE,38.31,Renaissance Hotel,False,882815134
580409,PURCHASE,2016-01-29 00:24:42,PURCHASE,16.01,Hyatt House,False,882815134
580410,PURCHASE,2016-01-29 00:32:02,PURCHASE,225.12,Hilton Hotels,False,882815134
580411,PURCHASE,2016-01-29 00:41:32,PURCHASE,43.45,Blue Mountain Online Services,False,882815134
580412,PURCHASE,2016-01-29 02:51:36,PURCHASE,4.92,Renaissance Hotel,False,882815134
580413,PURCHASE,2016-01-29 03:10:51,PURCHASE,79.45,Hilton Hotels,False,882815134
580414,PURCHASE,2016-01-29 04:04:47,PURCHASE,734.44,Hyatt House,False,882815134
580415,PURCHASE,2016-01-29 07:50:26,PURCHASE,52.17,Hilton Hotels,False,882815134
580416,PURCHASE,2016-01-29 08:16:08,PURCHASE,148.67,Hyatt House,False,882815134
580417,PURCHASE,2016-01-29 09:50:39,PURCHASE,349.53,Next Day Online Services,False,882815134
580418,PURCHASE,2016-01-29 11:09:19,PURCHASE,94.14,Rodeway Inn,False,882815134
580419,ADDRESS_VERIFICATION,2016-01-29 12:02:12,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
580420,PURCHASE,2016-01-29 12:16:17,PURCHASE,99.15,Renaissance Hotel,False,882815134
580421,ADDRESS_VERIFICATION,2016-01-29 12:38:20,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
580422,PURCHASE,2016-01-29 12:40:36,PURCHASE,394.68,Aloft,False,882815134
580423,PURCHASE,2016-01-29 13:07:26,PURCHASE,4.23,Rodeway Inn,False,882815134
580424,PURCHASE,2016-01-29 13:21:54,PURCHASE,104.31,Rodeway Inn,False,882815134
580425,PURCHASE,2016-01-29 15:52:47,PURCHASE,76.75,Hilton Hotels,False,882815134
580426,PURCHASE,2016-01-29 17:59:03,PURCHASE,78.0,Hilton Hotels,False,882815134
580427,PURCHASE,2016-01-29 19:20:28,PURCHASE,79.37,Rodeway Inn,False,882815134
580428,PURCHASE,2016-01-29 19:53:40,PURCHASE,79.99,Hilton Hotels,False,882815134
580429,PURCHASE,2016-01-29 19:59:56,PURCHASE,60.03,Renaissance Hotel,False,882815134
580430,PURCHASE,2016-01-29 20:03:34,PURCHASE,135.05,Hilton Hotels,False,882815134
580431,PURCHASE,2016-01-29 20:23:51,PURCHASE,21.68,Hilton Hotels,False,882815134
580432,PURCHASE,2016-01-29 20:58:53,PURCHASE,169.0,Next Day eCards,False,882815134
580433,PURCHASE,2016-01-29 20:59:59,PURCHASE,61.32,Hilton Hotels,False,882815134
580434,PURCHASE,2016-01-29 21:43:50,PURCHASE,295.11,Hyatt House,False,882815134
580435,PURCHASE,2016-01-29 21:45:37,PURCHASE,314.45,Rodeway Inn,False,882815134
580436,PURCHASE,2016-01-29 22:43:39,PURCHASE,134.63,Hyatt House,False,882815134
580437,PURCHASE,2016-01-29 22:45:09,PURCHASE,77.06,Renaissance Hotel,False,882815134
580438,PURCHASE,2016-01-29 23:16:03,PURCHASE,40.09,Rodeway Inn,False,882815134
580439,PURCHASE,2016-01-30 00:04:24,PURCHASE,236.49,Hilton Hotels,False,882815134
580440,REVERSAL,2016-01-30 00:05:28,REVERSAL,236.49,Hilton Hotels,False,882815134
580441,PURCHASE,2016-01-30 00:15:05,PURCHASE,19.01,Hilton Hotels,False,882815134
580442,PURCHASE,2016-01-30 00:43:23,PURCHASE,791.7,Hilton Hotels,False,882815134
580443,PURCHASE,2016-01-30 01:32:46,PURCHASE,3.0,Hilton Hotels,False,882815134
580444,ADDRESS_VERIFICATION,2016-01-30 01:40:00,ADDRESS_VERIFICATION,0.0,Hyatt House,False,882815134
580445,PURCHASE,2016-01-30 02:10:49,PURCHASE,46.03,Rodeway Inn,False,882815134
580446,PURCHASE,2016-01-30 02:52:39,PURCHASE,307.15,Hilton Hotels,False,882815134
580447,PURCHASE,2016-01-30 03:01:10,PURCHASE,99.9,Hilton Hotels,False,882815134
580448,PURCHASE,2016-01-30 04:16:33,PURCHASE,24.46,Hilton Hotels,False,882815134
580449,PURCHASE,2016-01-30 06:20:23,PURCHASE,40.45,Renaissance Hotel,False,882815134
580450,ADDRESS_VERIFICATION,2016-01-30 06:22:02,ADDRESS_VERIFICATION,0.0,Fresh Flowers,False,882815134
580451,PURCHASE,2016-01-30 06:39:48,PURCHASE,38.14,Rodeway Inn,False,882815134
580452,PURCHASE,2016-01-30 07:03:32,PURCHASE,15.03,Hyatt House,False,882815134
580453,PURCHASE,2016-01-30 07:19:26,PURCHASE,134.45,Blue Mountain Online Services,False,882815134
580454,PURCHASE,2016-01-30 09:24:53,PURCHASE,60.87,Next Day eCards,False,882815134
580455,PURCHASE,2016-01-30 10:06:10,PURCHASE,393.67,Fresh Flowers,True,882815134
580456,PURCHASE,2016-01-30 10:33:23,PURCHASE,639.92,Hilton Hotels,False,882815134
580457,PURCHASE,2016-01-30 11:20:14,PURCHASE,275.61,Golds Gym,False,882815134
580458,PURCHASE,2016-01-30 12:07:20,PURCHASE,35.63,Hyatt House,False,882815134
580459,PURCHASE,2016-01-30 14:37:59,PURCHASE,13.84,Golds Gym,False,882815134
580460,PURCHASE,2016-01-30 14:56:51,PURCHASE,429.71,Rodeway Inn,False,882815134
580461,PURCHASE,2016-01-30 15:55:51,PURCHASE,9.37,Renaissance Hotel,False,882815134
580462,PURCHASE,2016-01-30 16:44:30,PURCHASE,54.05,Hilton Hotels,False,882815134
580463,PURCHASE,2016-01-30 21:13:47,PURCHASE,169.05,Fresh Flowers,False,882815134
580464,PURCHASE,2016-01-30 21:38:28,PURCHASE,283.23,Rodeway Inn,False,882815134
580465,PURCHASE,2016-01-30 22:01:01,PURCHASE,10.19,Rodeway Inn,False,882815134
580466,PURCHASE,2016-01-30 23:05:21,PURCHASE,590.41,Hilton Hotels,False,882815134
580467,PURCHASE,2016-01-30 23:18:04,PURCHASE,37.39,Fresh Online Services,False,882815134
580468,PURCHASE,2016-01-30 23:33:43,PURCHASE,294.35,Renaissance Hotel,False,882815134
580469,PURCHASE,2016-01-31 00:59:20,PURCHASE,66.64,Hyatt House,False,882815134
580470,PURCHASE,2016-01-31 01:06:53,PURCHASE,189.59,Renaissance Hotel,False,882815134
580471,PURCHASE,2016-01-31 02:14:14,PURCHASE,122.08,Hilton Hotels,False,882815134
580472,PURCHASE,2016-01-31 02:44:18,PURCHASE,81.07,Renaissance Hotel,False,882815134
580473,PURCHASE,2016-01-31 03:02:27,PURCHASE,74.23,Rodeway Inn,False,882815134
580474,ADDRESS_VERIFICATION,2016-01-31 03:34:57,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
580475,PURCHASE,2016-01-31 03:47:39,PURCHASE,34.52,Hilton Hotels,False,882815134
580476,PURCHASE,2016-01-31 03:49:15,PURCHASE,116.89,Hilton Hotels,False,882815134
580477,PURCHASE,2016-01-31 04:24:38,PURCHASE,88.37,Renaissance Hotel,False,882815134
580478,PURCHASE,2016-01-31 05:09:21,PURCHASE,99.95,Hyatt House,False,882815134
580479,PURCHASE,2016-01-31 05:11:38,PURCHASE,164.54,Rodeway Inn,False,882815134
580480,PURCHASE,2016-01-31 05:22:44,PURCHASE,75.81,Rodeway Inn,False,882815134
580481,PURCHASE,2016-01-31 05:30:06,PURCHASE,12.31,Rodeway Inn,False,882815134
580482,PURCHASE,2016-01-31 05:30:07,PURCHASE,11.11,Hilton Hotels,False,882815134
580483,PURCHASE,2016-01-31 05:41:54,PURCHASE,109.85,Hilton Hotels,False,882815134
580484,PURCHASE,2016-01-31 06:18:34,PURCHASE,0.99,Hilton Hotels,False,882815134
580485,PURCHASE,2016-01-31 07:43:40,PURCHASE,10.62,Hilton Hotels,False,882815134
580486,PURCHASE,2016-01-31 08:37:16,PURCHASE,84.87,Hyatt House,False,882815134
580487,PURCHASE,2016-01-31 08:55:45,PURCHASE,264.34,Rodeway Inn,False,882815134
580488,PURCHASE,2016-01-31 09:01:36,PURCHASE,197.86,Fresh eCards,False,882815134
580489,PURCHASE,2016-01-31 09:09:19,PURCHASE,54.18,Hilton Hotels,False,882815134
580490,PURCHASE,2016-01-31 09:30:25,PURCHASE,99.88,Hyatt House,False,882815134
580491,PURCHASE,2016-01-31 09:54:33,PURCHASE,181.34,Mobile eCards,False,882815134
580492,PURCHASE,2016-01-31 10:00:30,PURCHASE,213.04,Rodeway Inn,False,882815134
580493,PURCHASE,2016-01-31 10:00:33,PURCHASE,140.45,Renaissance Hotel,False,882815134
580494,PURCHASE,2016-01-31 11:09:07,PURCHASE,5.59,Hyatt House,False,882815134
580495,PURCHASE,2016-01-31 11:25:24,PURCHASE,311.45,Renaissance Hotel,False,882815134
580496,PURCHASE,2016-01-31 11:30:43,PURCHASE,43.13,Rodeway Inn,False,882815134
580497,REVERSAL,2016-01-31 11:33:01,REVERSAL,43.13,Rodeway Inn,False,882815134
580498,PURCHASE,2016-01-31 12:21:05,PURCHASE,23.54,Hilton Hotels,False,882815134
580499,PURCHASE,2016-01-31 12:52:46,PURCHASE,137.59,Rodeway Inn,False,882815134
580500,PURCHASE,2016-01-31 13:11:19,PURCHASE,552.94,Mobile eCards,False,882815134
580501,PURCHASE,2016-01-31 13:31:30,PURCHASE,51.64,Hyatt House,False,882815134
580502,PURCHASE,2016-01-31 15:25:30,PURCHASE,113.99,Hilton Hotels,False,882815134
580503,PURCHASE,2016-01-31 17:40:32,PURCHASE,56.68,Hyatt House,False,882815134
580504,PURCHASE,2016-01-31 17:41:11,PURCHASE,56.68,Hyatt House,False,882815134
580505,PURCHASE,2016-01-31 17:52:02,PURCHASE,3.2,Hilton Hotels,False,882815134
580506,PURCHASE,2016-01-31 20:26:41,PURCHASE,8.81,Blue Mountain Online Services,False,882815134
580507,PURCHASE,2016-01-31 20:37:38,PURCHASE,1.8900000000000001,Hilton Hotels,False,882815134
580508,PURCHASE,2016-01-31 20:49:27,PURCHASE,166.18,Hyatt House,False,882815134
580509,ADDRESS_VERIFICATION,2016-01-31 21:20:29,ADDRESS_VERIFICATION,0.0,Hilton Hotels,False,882815134
580510,PURCHASE,2016-01-31 22:33:36,PURCHASE,146.2,Rodeway Inn,False,882815134
580511,PURCHASE,2016-01-31 22:55:33,PURCHASE,166.09,Rodeway Inn,False,882815134
580512,PURCHASE,2016-01-31 23:31:12,PURCHASE,9.49,Rodeway Inn,False,882815134
580513,PURCHASE,2016-01-31 23:35:02,PURCHASE,34.59,amazon.com,False,882815134
580514,PURCHASE,2016-02-01 00:23:47,PURCHASE,92.47,Hilton Hotels,False,882815134
580515,PURCHASE,2016-02-01 00:45:31,PURCHASE,24.88,Hyatt House,False,882815134
580516,PURCHASE,2016-02-01 02:18:06,PURCHASE,13.67,Holiday Inn,False,882815134
580517,PURCHASE,2016-02-01 03:11:00,PURCHASE,334.18,Hilton Hotels,False,882815134
580518,PURCHASE,2016-02-01 03:44:01,PURCHASE,458.68,Hyatt House,False,882815134
580519,PURCHASE,2016-02-01 04:09:38,PURCHASE,28.75,Rodeway Inn,False,882815134
580520,PURCHASE,2016-02-01 04:19:05,PURCHASE,96.81,Fresh eCards,False,882815134
580521,PURCHASE,2016-02-01 04:29:45,PURCHASE,160.35,Hilton Hotels,False,882815134
580522,PURCHASE,2016-02-01 04:41:19,PURCHASE,40.71,Rodeway Inn,False,882815134
580523,PURCHASE,2016-02-01 05:21:21,PURCHASE,21.7,Renaissance Hotel,False,882815134
580524,PURCHASE,2016-02-01 06:11:46,PURCHASE,147.36,Hilton Hotels,False,882815134
580525,PURCHASE,2016-02-01 07:06:05,PURCHASE,5.09,Hilton Hotels,False,882815134
580526,PURCHASE,2016-02-01 07:32:47,PURCHASE,119.52,Fresh Online Services,False,882815134
580527,PURCHASE,2016-02-01 07:45:03,PURCHASE,106.26,Hyatt House,False,882815134
580528,PURCHASE,2016-02-01 08:43:15,PURCHASE,118.52,Renaissance Hotel,False,882815134
580529,PURCHASE,2016-02-01 09:20:17,PURCHASE,33.07,Rodeway Inn,False,882815134
580530,PURCHASE,2016-02-01 10:54:54,PURCHASE,165.78,Hyatt House,False,882815134
580531,PURCHASE,2016-02-01 11:40:24,PURCHASE,194.99,Rodeway Inn,False,882815134
580532,PURCHASE,2016-02-01 12:30:46,PURCHASE,712.4,Renaissance Hotel,False,882815134
580533,PURCHASE,2016-02-01 13:55:41,PURCHASE,100.0,Rodeway Inn,True,882815134
580534,PURCHASE,2016-02-01 14:50:53,PURCHASE,36.98,Rodeway Inn,False,882815134
580535,PURCHASE,2016-02-01 16:12:41,PURCHASE,102.25,Hilton Hotels,False,882815134
580536,PURCHASE,2016-02-01 16:37:54,PURCHASE,319.85,Hilton Hotels,False,882815134
580537,PURCHASE,2016-02-01 16:59:40,PURCHASE,31.39,Rodeway Inn,False,882815134
580538,PURCHASE,2016-02-01 17:01:30,PURCHASE,39.7,Hilton Hotels,False,882815134
580539,PURCHASE,2016-02-01 17:26:54,PURCHASE,33.24,Hyatt House,False,882815134
580540,PURCHASE,2016-02-01 17:34:51,PURCHASE,6.91,Rodeway Inn,False,882815134
580541,PURCHASE,2016-02-01 19:21:10,PURCHASE,19.61,ebay.com,False,882815134
580542,PURCHASE,2016-02-01 19:33:01,PURCHASE,70.09,Rodeway Inn,False,882815134
580543,PURCHASE,2016-02-01 20:00:58,PURCHASE,149.0,Renaissance Hotel,False,882815134
580544,PURCHASE,2016-02-01 21:02:07,PURCHASE,57.53,Renaissance Hotel,False,882815134
580545,PURCHASE,2016-02-01 22:27:30,PURCHASE,4.62,Rodeway Inn,False,882815134
580546,PURCHASE,2016-02-01 22:50:51,PURCHASE,685.08,Rodeway Inn,False,882815134
580547,PURCHASE,2016-02-01 22:54:12,PURCHASE,198.65,Hilton Hotels,False,882815134
580548,PURCHASE,2016-02-01 23:10:14,PURCHASE,30.76,Hyatt House,False,882815134
580549,PURCHASE,2016-02-01 23:21:38,PURCHASE,160.65,Mobile eCards,False,882815134
580550,PURCHASE,2016-02-01 23:42:02,PURCHASE,382.03,Rodeway Inn,False,882815134
580551,PURCHASE,2016-02-02 00:18:19,PURCHASE,226.45,Renaissance Hotel,False,882815134
580552,PURCHASE,2016-02-02 02:40:58,PURCHASE,59.56,Hyatt House,False,882815134
580553,ADDRESS_VERIFICATION,2016-02-02 03:24:49,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
580554,PURCHASE,2016-02-02 04:13:58,PURCHASE,7.94,Renaissance Hotel,False,882815134
580555,PURCHASE,2016-02-02 04:50:33,PURCHASE,205.19,Rodeway Inn,False,882815134
580556,REVERSAL,2016-02-02 05:31:46,REVERSAL,0.78,Hilton Hotels,False,882815134
580557,PURCHASE,2016-02-02 06:23:21,PURCHASE,183.94,Rodeway Inn,False,882815134
580558,PURCHASE,2016-02-02 07:14:54,PURCHASE,7.6,Hyatt House,False,882815134
580559,PURCHASE,2016-02-02 07:36:52,PURCHASE,55.1,Renaissance Hotel,False,882815134
580560,PURCHASE,2016-02-02 07:45:24,PURCHASE,349.91,Fresh Online Services,False,882815134
580561,PURCHASE,2016-02-02 08:52:16,PURCHASE,21.75,Hilton Hotels,False,882815134
580562,PURCHASE,2016-02-02 09:41:54,PURCHASE,6.41,Mobile eCards,False,882815134
580563,PURCHASE,2016-02-02 09:56:50,PURCHASE,143.78,Renaissance Hotel,False,882815134
580564,PURCHASE,2016-02-02 10:12:40,PURCHASE,181.74,Rodeway Inn,False,882815134
580565,PURCHASE,2016-02-02 10:28:07,PURCHASE,85.86,Rodeway Inn,False,882815134
580566,PURCHASE,2016-02-02 12:25:20,PURCHASE,116.44,Rodeway Inn,False,882815134
580567,PURCHASE,2016-02-02 12:48:50,PURCHASE,53.2,Mobile eCards,False,882815134
580568,PURCHASE,2016-02-02 15:35:48,PURCHASE,97.31,Rodeway Inn,False,882815134
580569,PURCHASE,2016-02-02 16:01:24,PURCHASE,200.44,Renaissance Hotel,False,882815134
580570,PURCHASE,2016-02-02 16:49:07,PURCHASE,16.11,Next Day Online Services,False,882815134
580571,PURCHASE,2016-02-02 18:28:17,PURCHASE,138.53,Hilton Hotels,False,882815134
580572,PURCHASE,2016-02-02 18:34:17,PURCHASE,328.67,Rodeway Inn,False,882815134
580573,PURCHASE,2016-02-02 18:45:53,PURCHASE,103.01,Hilton Hotels,False,882815134
580574,PURCHASE,2016-02-02 19:26:57,PURCHASE,80.06,Hyatt House,False,882815134
580575,PURCHASE,2016-02-02 19:47:36,PURCHASE,87.45,oldnavy.com,False,882815134
580576,ADDRESS_VERIFICATION,2016-02-02 19:51:10,ADDRESS_VERIFICATION,0.0,Next Day Online Services,False,882815134
580577,PURCHASE,2016-02-02 20:17:54,PURCHASE,19.41,Hilton Hotels,False,882815134
580578,PURCHASE,2016-02-02 20:41:18,PURCHASE,24.59,Hyatt House,False,882815134
580579,PURCHASE,2016-02-02 21:26:54,PURCHASE,178.58,Renaissance Hotel,False,882815134
580580,PURCHASE,2016-02-02 21:29:52,PURCHASE,135.51,Hilton Hotels,False,882815134
580581,PURCHASE,2016-02-02 22:07:52,PURCHASE,153.03,Hilton Hotels,False,882815134
580582,PURCHASE,2016-02-02 22:28:34,PURCHASE,341.37,Hilton Hotels,False,882815134
580583,PURCHASE,2016-02-02 22:44:36,PURCHASE,75.73,Hyatt House,False,882815134
580584,PURCHASE,2016-02-02 22:50:12,PURCHASE,137.96,Mobile eCards,False,882815134
580585,PURCHASE,2016-02-02 23:28:20,PURCHASE,260.05,Hilton Hotels,False,882815134
580586,PURCHASE,2016-02-02 23:46:06,PURCHASE,109.09,Rodeway Inn,False,882815134
580587,PURCHASE,2016-02-03 02:11:00,PURCHASE,339.16,Renaissance Hotel,False,882815134
580588,PURCHASE,2016-02-03 02:29:41,PURCHASE,51.84,Renaissance Hotel,False,882815134
580589,PURCHASE,2016-02-03 02:44:02,PURCHASE,88.02,Hilton Hotels,False,882815134
580590,PURCHASE,2016-02-03 02:59:12,PURCHASE,528.85,Hyatt House,False,882815134
580591,PURCHASE,2016-02-03 04:24:09,PURCHASE,2.69,Rodeway Inn,False,882815134
580592,PURCHASE,2016-02-03 05:07:02,PURCHASE,165.58,Renaissance Hotel,False,882815134
580593,PURCHASE,2016-02-03 05:41:46,PURCHASE,420.63,Renaissance Hotel,False,882815134
580594,PURCHASE,2016-02-03 06:37:42,PURCHASE,141.49,Rodeway Inn,False,882815134
580595,PURCHASE,2016-02-03 06:39:20,PURCHASE,95.83,Marriott Hotels,False,882815134
580596,PURCHASE,2016-02-03 06:54:47,PURCHASE,83.6,CVS,False,882815134
580597,PURCHASE,2016-02-03 06:56:26,PURCHASE,83.6,CVS,False,882815134
580598,PURCHASE,2016-02-03 07:25:35,PURCHASE,18.12,Rodeway Inn,False,882815134
580599,PURCHASE,2016-02-03 07:43:35,PURCHASE,90.44,Renaissance Hotel,False,882815134
580600,PURCHASE,2016-02-03 08:10:28,PURCHASE,105.47,Renaissance Hotel,False,882815134
580601,PURCHASE,2016-02-03 08:12:12,PURCHASE,105.47,Renaissance Hotel,False,882815134
580602,PURCHASE,2016-02-03 08:34:37,PURCHASE,114.69,Rodeway Inn,False,882815134
580603,PURCHASE,2016-02-03 08:42:01,PURCHASE,122.58,Next Day Online Services,False,882815134
580604,REVERSAL,2016-02-03 08:42:10,REVERSAL,122.58,Next Day Online Services,False,882815134
580605,PURCHASE,2016-02-03 09:20:46,PURCHASE,129.9,Rodeway Inn,False,882815134
580606,PURCHASE,2016-02-03 10:15:49,PURCHASE,140.14,Hilton Hotels,False,882815134
580607,PURCHASE,2016-02-03 11:02:33,PURCHASE,101.13,Rodeway Inn,False,882815134
580608,PURCHASE,2016-02-03 11:06:20,PURCHASE,25.29,Renaissance Hotel,False,882815134
580609,PURCHASE,2016-02-03 12:45:08,PURCHASE,353.0,Rodeway Inn,False,882815134
580610,PURCHASE,2016-02-03 13:21:00,PURCHASE,339.58,Rodeway Inn,False,882815134
580611,PURCHASE,2016-02-03 13:58:25,PURCHASE,530.83,Hilton Hotels,False,882815134
580612,PURCHASE,2016-02-03 14:08:51,PURCHASE,67.83,Hilton Hotels,False,882815134
580613,PURCHASE,2016-02-03 14:09:42,PURCHASE,42.55,Hilton Hotels,False,882815134
580614,PURCHASE,2016-02-03 15:10:07,PURCHASE,188.06,Hilton Hotels,False,882815134
580615,PURCHASE,2016-02-03 16:08:10,PURCHASE,46.21,Rodeway Inn,False,882815134
580616,PURCHASE,2016-02-03 16:09:58,PURCHASE,2.69,Mobile eCards,False,882815134
